node	pagerank
3309	0.00010115
9670	0.00010115
5606	0.00010114
1315	0.00010113
5743	0.00010113
4827	0.00010110
8347	0.00010104
3422	0.00010103
6040	0.00010103
4919	0.00010102
6971	0.00010097
9374	0.00010096
9657	0.00010094
5134	0.00010093
4383	0.00010092
3180	0.00010091
3640	0.00010090
2529	0.00010088
5342	0.00010086
1430	0.00010083
5332	0.00010078
9426	0.00010074
4832	0.00010068
5004	0.00010067
6397	0.00010067
7667	0.00010065
3158	0.00010062
7288	0.00010055
4668	0.00010050
6240	0.00010050
7486	0.00010050
8030	0.00010050
8342	0.00010045
8343	0.00010043
6100	0.00010042
2188	0.00010041
6562	0.00010035
2162	0.00010033
4983	0.00010033
4210	0.00010031
3971	0.00010029
5459	0.00010020
5839	0.00010008
3137	0.00010006
7517	0.00010000
3311	0.00009997
6458	0.00009995
6770	0.00009991
9510	0.00009986
7443	0.00009985
9070	0.00009985
1934	0.00009976
7579	0.00009975
7814	0.00009971
8086	0.00009965
2517	0.00009964
7552	0.00009958
8151	0.00009956
5933	0.00009952
5631	0.00009948
7435	0.00009944
9223	0.00009942
6866	0.00009938
7447	0.00009935
4801	0.00009933
7446	0.00009932
8010	0.00009929
1919	0.00009927
8776	0.00009923
3998	0.00009919
5717	0.00009919
5841	0.00009917
5866	0.00009913
8463	0.00009912
9015	0.00009910
4463	0.00009906
7760	0.00009898
8111	0.00009896
8524	0.00009893
8740	0.00009890
4346	0.00009888
5945	0.00009886
8289	0.00009886
6653	0.00009881
9027	0.00009878
4921	0.00009877
2735	0.00009872
8036	0.00009865
2565	0.00009860
5053	0.00009859
1943	0.00009856
9457	0.00009855
4815	0.00009854
5671	0.00009854
2308	0.00009853
9603	0.00009853
4899	0.00009849
6907	0.00009843
829	0.00009842
5444	0.00009841
2964	0.00009839
3871	0.00009839
8701	0.00009836
5581	0.00009832
8841	0.00009832
6926	0.00009831
1970	0.00009829
8283	0.00009828
8982	0.00009823
6870	0.00009822
4111	0.00009818
7613	0.00009815
9470	0.00009811
6031	0.00009804
9028	0.00009804
2728	0.00009803
8641	0.00009797
6161	0.00009783
8636	0.00009781
6052	0.00009779
7953	0.00009772
7732	0.00009769
187	0.00009767
5799	0.00009766
5805	0.00009763
9773	0.00009760
8251	0.00009755
8615	0.00009755
9004	0.00009750
7989	0.00009748
3708	0.00009747
5595	0.00009747
5629	0.00009733
8669	0.00009731
6228	0.00009728
7471	0.00009723
7997	0.00009723
6785	0.00009716
8141	0.00009708
6596	0.00009703
3795	0.00009700
7729	0.00009698
7817	0.00009694
8304	0.00009694
5224	0.00009691
1823	0.00009689
3314	0.00009689
5758	0.00009687
7249	0.00009686
4737	0.00009683
1912	0.00009680
5388	0.00009673
5553	0.00009670
9233	0.00009664
9098	0.00009663
7074	0.00009660
1964	0.00009658
6638	0.00009658
8698	0.00009658
8217	0.00009656
9055	0.00009639
5781	0.00009637
4839	0.00009636
7985	0.00009632
7462	0.00009628
6121	0.00009627
7049	0.00009627
8351	0.00009625
427	0.00009621
4054	0.00009619
4579	0.00009617
5734	0.00009612
9999	0.00009612
502	0.00009609
3292	0.00009608
7824	0.00009608
1677	0.00009607
7972	0.00009599
4717	0.00009597
7917	0.00009591
8496	0.00009586
9873	0.00009586
7489	0.00009584
2669	0.00009573
6141	0.00009567
5031	0.00009565
567	0.00009563
7826	0.00009559
1610	0.00009550
8239	0.00009550
4528	0.00009545
6646	0.00009544
3350	0.00009543
6400	0.00009542
3398	0.00009538
1493	0.00009536
1619	0.00009524
4617	0.00009524
1676	0.00009523
6026	0.00009517
7076	0.00009515
9493	0.00009514
2973	0.00009509
5363	0.00009506
5461	0.00009506
9933	0.00009498
7699	0.00009497
5496	0.00009494
6434	0.00009492
5167	0.00009490
9764	0.00009486
5429	0.00009483
6172	0.00009480
4811	0.00009473
9641	0.00009472
9432	0.00009464
5633	0.00009459
8252	0.00009459
40	0.00009458
8147	0.00009458
7784	0.00009455
1341	0.00009454
7974	0.00009454
9779	0.00009454
3076	0.00009452
5564	0.00009451
8549	0.00009447
9860	0.00009432
788	0.00009431
8338	0.00009427
6529	0.00009423
452	0.00009420
8032	0.00009419
9595	0.00009414
6841	0.00009411
5602	0.00009410
5562	0.00009409
7054	0.00009409
6948	0.00009396
7793	0.00009395
6332	0.00009394
6450	0.00009393
2783	0.00009389
7046	0.00009385
6736	0.00009380
7090	0.00009371
4396	0.00009368
9768	0.00009368
4327	0.00009364
2196	0.00009363
4794	0.00009363
1253	0.00009361
6609	0.00009361
8314	0.00009360
9307	0.00009358
2035	0.00009348
9471	0.00009346
2985	0.00009333
725	0.00009330
4820	0.00009327
4085	0.00009323
5045	0.00009322
9000	0.00009319
1290	0.00009316
6654	0.00009316
1843	0.00009315
3913	0.00009302
4972	0.00009302
5880	0.00009302
4628	0.00009295
4124	0.00009290
3247	0.00009285
9645	0.00009283
7410	0.00009279
9851	0.00009279
2878	0.00009278
7041	0.00009276
5599	0.00009269
5120	0.00009268
6683	0.00009268
9867	0.00009265
8414	0.00009257
9473	0.00009252
7912	0.00009248
9781	0.00009246
8136	0.00009244
3490	0.00009239
1631	0.00009236
2116	0.00009235
4819	0.00009231
5652	0.00009226
5951	0.00009225
4298	0.00009219
9504	0.00009213
8960	0.00009212
517	0.00009211
1768	0.00009202
5097	0.00009195
4673	0.00009188
4016	0.00009180
5691	0.00009175
8436	0.00009175
6445	0.00009173
9903	0.00009173
6442	0.00009172
5314	0.00009170
1317	0.00009167
5822	0.00009167
9156	0.00009167
3258	0.00009164
9144	0.00009163
4232	0.00009159
7104	0.00009158
7586	0.00009157
8853	0.00009155
9196	0.00009153
2274	0.00009145
3836	0.00009139
4033	0.00009136
5699	0.00009128
7450	0.00009119
8505	0.00009118
2024	0.00009114
3954	0.00009114
4772	0.00009114
8876	0.00009112
6282	0.00009109
1251	0.00009104
4105	0.00009098
1560	0.00009097
3346	0.00009092
5103	0.00009092
697	0.00009092
5790	0.00009078
7121	0.00009078
1866	0.00009073
8741	0.00009069
2389	0.00009064
4774	0.00009061
6215	0.00009052
5914	0.00009049
3659	0.00009044
1513	0.00009042
4804	0.00009041
1137	0.00009040
7472	0.00009040
7508	0.00009036
4151	0.00009035
9748	0.00009029
3145	0.00009028
8578	0.00009028
9344	0.00009024
8546	0.00009020
4662	0.00009018
7609	0.00009018
8899	0.00009015
1796	0.00009012
8554	0.00009009
3562	0.00009005
5598	0.00009005
9132	0.00009003
5486	0.00009001
4686	0.00008998
9277	0.00008998
7109	0.00008995
6342	0.00008993
4631	0.00008989
7328	0.00008988
8693	0.00008987
8811	0.00008976
9073	0.00008972
6046	0.00008968
9480	0.00008965
4179	0.00008963
5921	0.00008962
7715	0.00008959
8023	0.00008956
4038	0.00008954
7604	0.00008951
4125	0.00008945
8094	0.00008943
1730	0.00008933
4414	0.00008922
7440	0.00008921
9908	0.00008920
4778	0.00008918
8926	0.00008917
1407	0.00008898
3389	0.00008897
4939	0.00008889
5086	0.00008886
7309	0.00008878
7191	0.00008877
908	0.00008873
1376	0.00008872
201	0.00008870
4701	0.00008870
6863	0.00008867
2352	0.00008866
3555	0.00008864
5891	0.00008859
8845	0.00008858
8962	0.00008857
3920	0.00008853
9984	0.00008852
2306	0.00008848
4313	0.00008848
3329	0.00008831
5573	0.00008829
3063	0.00008826
3604	0.00008823
9439	0.00008823
5763	0.00008821
7759	0.00008819
3330	0.00008814
9410	0.00008812
1899	0.00008811
8919	0.00008811
2762	0.00008810
2842	0.00008808
5572	0.00008807
8969	0.00008803
8477	0.00008801
4002	0.00008794
7555	0.00008793
9435	0.00008793
1889	0.00008789
2538	0.00008789
7369	0.00008785
3768	0.00008782
4616	0.00008776
6305	0.00008772
4000	0.00008762
2079	0.00008761
2426	0.00008756
5060	0.00008753
7563	0.00008752
3674	0.00008744
1013	0.00008743
6008	0.00008741
2165	0.00008728
7718	0.00008728
3521	0.00008722
7306	0.00008721
7679	0.00008719
8535	0.00008715
9681	0.00008701
969	0.00008700
8371	0.00008696
8113	0.00008693
8511	0.00008691
9756	0.00008691
3629	0.00008690
4935	0.00008688
2361	0.00008686
2369	0.00008685
6927	0.00008684
5062	0.00008682
8245	0.00008680
8860	0.00008677
5258	0.00008675
9315	0.00008674
4209	0.00008673
7022	0.00008669
8812	0.00008669
7101	0.00008666
6852	0.00008665
440	0.00008663
9246	0.00008658
4275	0.00008655
7755	0.00008654
7987	0.00008650
3366	0.00008647
2630	0.00008643
570	0.00008640
6718	0.00008627
8122	0.00008626
2139	0.00008623
8603	0.00008623
4889	0.00008619
3271	0.00008614
732	0.00008614
6472	0.00008607
3908	0.00008606
4092	0.00008597
5036	0.00008594
5220	0.00008591
9561	0.00008591
4914	0.00008589
3395	0.00008586
5287	0.00008581
8418	0.00008580
8722	0.00008580
3238	0.00008578
6581	0.00008574
8214	0.00008571
7995	0.00008567
8707	0.00008565
7414	0.00008562
1077	0.00008559
4492	0.00008556
4500	0.00008554
5791	0.00008549
9131	0.00008544
1647	0.00008543
4480	0.00008543
3191	0.00008542
2344	0.00008533
1323	0.00008532
4006	0.00008530
7274	0.00008530
7957	0.00008528
4888	0.00008521
1519	0.00008519
2280	0.00008519
5692	0.00008519
7058	0.00008517
7119	0.00008517
8586	0.00008517
5872	0.00008510
2670	0.00008507
7232	0.00008506
6478	0.00008493
1480	0.00008485
8421	0.00008483
527	0.00008480
8096	0.00008477
7144	0.00008474
5900	0.00008465
3242	0.00008460
5340	0.00008450
8461	0.00008447
3287	0.00008446
7376	0.00008446
6696	0.00008445
6743	0.00008444
7750	0.00008444
2911	0.00008443
8324	0.00008435
1558	0.00008434
3022	0.00008434
4391	0.00008433
2239	0.00008431
5943	0.00008431
8890	0.00008431
5421	0.00008430
4246	0.00008426
6846	0.00008424
1288	0.00008423
6875	0.00008419
8683	0.00008416
5443	0.00008415
4150	0.00008413
8529	0.00008413
8383	0.00008404
8702	0.00008402
6120	0.00008400
8912	0.00008399
2780	0.00008390
6735	0.00008390
6913	0.00008384
6231	0.00008383
7893	0.00008382
5825	0.00008378
4810	0.00008377
1476	0.00008374
2093	0.00008370
9937	0.00008370
853	0.00008369
9125	0.00008367
1989	0.00008364
3433	0.00008357
1867	0.00008352
5437	0.00008349
8246	0.00008348
2392	0.00008342
4650	0.00008340
5978	0.00008339
7118	0.00008339
3707	0.00008336
8868	0.00008328
6606	0.00008324
9279	0.00008324
5812	0.00008320
1045	0.00008319
273	0.00008318
2221	0.00008317
6144	0.00008316
1079	0.00008315
8390	0.00008314
2131	0.00008313
7301	0.00008309
4857	0.00008308
2953	0.00008307
9654	0.00008306
2439	0.00008305
8660	0.00008299
4780	0.00008296
7523	0.00008294
9715	0.00008287
7023	0.00008284
9263	0.00008283
2786	0.00008282
3480	0.00008278
3736	0.00008277
9495	0.00008276
2056	0.00008269
3898	0.00008269
8007	0.00008269
5992	0.00008268
6388	0.00008261
6034	0.00008256
7426	0.00008254
9726	0.00008254
6181	0.00008252
7860	0.00008252
110	0.00008250
9401	0.00008250
6067	0.00008249
4653	0.00008247
8880	0.00008247
3595	0.00008246
3902	0.00008246
2481	0.00008242
8001	0.00008242
8744	0.00008241
6719	0.00008237
8413	0.00008233
4379	0.00008228
9273	0.00008228
1501	0.00008221
6074	0.00008221
1679	0.00008214
6066	0.00008210
5235	0.00008209
4918	0.00008207
5022	0.00008207
6847	0.00008204
8606	0.00008202
8718	0.00008202
1955	0.00008199
8642	0.00008199
130	0.00008196
8994	0.00008195
46	0.00008194
4634	0.00008191
4409	0.00008186
9861	0.00008185
9810	0.00008182
8548	0.00008181
2579	0.00008180
4591	0.00008176
7627	0.00008176
8571	0.00008167
9731	0.00008166
5810	0.00008164
6962	0.00008163
5965	0.00008162
8834	0.00008162
3174	0.00008159
8037	0.00008144
5035	0.00008142
7832	0.00008137
9920	0.00008137
2902	0.00008136
2756	0.00008132
6701	0.00008126
6467	0.00008125
5451	0.00008121
844	0.00008118
8435	0.00008115
8389	0.00008113
4870	0.00008106
8024	0.00008105
3648	0.00008103
6788	0.00008103
2838	0.00008101
7905	0.00008101
6086	0.00008099
9242	0.00008098
5579	0.00008097
9284	0.00008097
3593	0.00008094
3742	0.00008092
6264	0.00008090
6103	0.00008089
2427	0.00008087
8407	0.00008082
6073	0.00008079
3875	0.00008071
3869	0.00008067
5179	0.00008066
3563	0.00008065
7682	0.00008061
478	0.00008052
5716	0.00008047
7807	0.00008042
8873	0.00008040
7510	0.00008038
185	0.00008033
7185	0.00008027
2989	0.00008026
2147	0.00008025
3156	0.00008025
1259	0.00008018
6937	0.00008018
8570	0.00008016
9989	0.00008016
5554	0.00008009
2402	0.00008007
7362	0.00008003
2513	0.00008002
2547	0.00008000
1847	0.00007998
4484	0.00007998
9755	0.00007997
8412	0.00007994
7050	0.00007992
6877	0.00007991
1624	0.00007990
4773	0.00007989
9550	0.00007989
5712	0.00007987
2594	0.00007984
9154	0.00007984
4119	0.00007983
9257	0.00007983
9743	0.00007981
8099	0.00007980
6741	0.00007967
7823	0.00007966
1465	0.00007964
8274	0.00007959
1096	0.00007950
2831	0.00007950
6439	0.00007946
9946	0.00007946
5233	0.00007945
5726	0.00007945
9172	0.00007945
3838	0.00007944
4242	0.00007944
7890	0.00007944
9163	0.00007942
7796	0.00007940
8704	0.00007940
652	0.00007938
1527	0.00007937
9587	0.00007936
6914	0.00007931
4958	0.00007929
2546	0.00007926
4167	0.00007925
4114	0.00007921
7224	0.00007914
8207	0.00007913
2821	0.00007909
4432	0.00007909
4876	0.00007908
9988	0.00007907
4441	0.00007905
7964	0.00007904
5109	0.00007903
9281	0.00007903
5870	0.00007902
8859	0.00007901
5493	0.00007900
7353	0.00007900
4777	0.00007896
9124	0.00007892
9735	0.00007886
8643	0.00007885
8959	0.00007883
9357	0.00007883
1211	0.00007882
8249	0.00007877
194	0.00007874
2281	0.00007871
5312	0.00007870
5318	0.00007869
897	0.00007867
2466	0.00007866
6647	0.00007866
2492	0.00007863
5997	0.00007860
3061	0.00007859
1526	0.00007858
5096	0.00007851
5962	0.00007851
9323	0.00007846
464	0.00007841
6233	0.00007838
3125	0.00007837
5153	0.00007835
6561	0.00007829
3772	0.00007825
726	0.00007822
1029	0.00007820
507	0.00007815
5724	0.00007815
6054	0.00007814
3251	0.00007809
8447	0.00007808
6891	0.00007805
9803	0.00007803
9398	0.00007801
6069	0.00007796
1826	0.00007789
6081	0.00007789
5610	0.00007788
5248	0.00007781
4540	0.00007775
4249	0.00007771
5313	0.00007767
5974	0.00007763
4216	0.00007762
9563	0.00007752
6347	0.00007751
1127	0.00007747
8188	0.00007740
9639	0.00007734
7991	0.00007733
8932	0.00007725
2524	0.00007724
6949	0.00007724
7139	0.00007724
854	0.00007721
2126	0.00007720
6158	0.00007718
7559	0.00007716
1496	0.00007709
6709	0.00007708
7326	0.00007707
1257	0.00007704
9597	0.00007698
8298	0.00007696
5555	0.00007690
9245	0.00007690
6780	0.00007689
7785	0.00007685
8806	0.00007685
6024	0.00007683
9311	0.00007682
1387	0.00007681
4450	0.00007681
2447	0.00007680
6488	0.00007679
2519	0.00007678
8146	0.00007678
711	0.00007669
1081	0.00007665
5505	0.00007662
9818	0.00007661
9275	0.00007660
8543	0.00007659
8309	0.00007657
8316	0.00007655
2740	0.00007653
9130	0.00007648
5575	0.00007647
8454	0.00007647
8966	0.00007646
510	0.00007643
8634	0.00007641
7459	0.00007639
2545	0.00007638
3924	0.00007634
4426	0.00007633
2421	0.00007632
4321	0.00007626
6153	0.00007624
5457	0.00007622
5718	0.00007619
2321	0.00007614
4739	0.00007610
8360	0.00007610
9452	0.00007610
6930	0.00007609
2282	0.00007607
7836	0.00007607
8583	0.00007607
9529	0.00007607
5619	0.00007602
224	0.00007600
6734	0.00007596
9303	0.00007595
2568	0.00007593
857	0.00007592
158	0.00007590
635	0.00007590
7500	0.00007590
5303	0.00007588
8787	0.00007581
7589	0.00007579
810	0.00007579
8649	0.00007577
2370	0.00007576
8026	0.00007575
3549	0.00007572
5751	0.00007569
4380	0.00007568
6804	0.00007561
9822	0.00007561
3300	0.00007555
2346	0.00007552
1735	0.00007549
1625	0.00007545
1489	0.00007539
7310	0.00007535
833	0.00007532
6242	0.00007527
3502	0.00007525
2458	0.00007517
9114	0.00007514
4847	0.00007513
3823	0.00007512
3652	0.00007510
9718	0.00007504
9973	0.00007504
6941	0.00007501
9274	0.00007501
2185	0.00007495
8424	0.00007491
9630	0.00007491
9221	0.00007485
7556	0.00007484
3256	0.00007477
8350	0.00007474
2584	0.00007473
724	0.00007469
1958	0.00007467
7161	0.00007465
8179	0.00007462
7815	0.00007460
500	0.00007457
6773	0.00007456
7421	0.00007455
6475	0.00007454
5455	0.00007452
5229	0.00007450
8728	0.00007449
4883	0.00007448
7030	0.00007447
2946	0.00007445
5237	0.00007445
449	0.00007439
4134	0.00007438
5687	0.00007438
2745	0.00007430
6334	0.00007427
2830	0.00007425
9455	0.00007425
4203	0.00007424
6729	0.00007420
3602	0.00007413
4864	0.00007410
8356	0.00007409
6707	0.00007408
7276	0.00007401
9019	0.00007398
5792	0.00007397
5129	0.00007393
6483	0.00007393
7833	0.00007393
6322	0.00007391
6711	0.00007391
975	0.00007391
1548	0.00007390
4465	0.00007390
8680	0.00007384
1998	0.00007382
5909	0.00007365
7925	0.00007365
2172	0.00007364
2351	0.00007362
5476	0.00007359
8349	0.00007359
9485	0.00007358
3075	0.00007357
3906	0.00007355
9486	0.00007355
2845	0.00007354
8339	0.00007352
1894	0.00007351
3892	0.00007350
9531	0.00007349
2151	0.00007347
4116	0.00007335
1134	0.00007333
1233	0.00007333
9393	0.00007332
2288	0.00007325
5019	0.00007324
6672	0.00007324
9031	0.00007324
6865	0.00007323
9993	0.00007317
2747	0.00007316
8154	0.00007316
8782	0.00007316
4136	0.00007315
8720	0.00007315
9171	0.00007312
7481	0.00007310
2947	0.00007304
4632	0.00007304
5343	0.00007302
6203	0.00007302
1786	0.00007300
5498	0.00007297
6335	0.00007297
8258	0.00007297
5017	0.00007296
5651	0.00007296
9736	0.00007294
5986	0.00007292
2873	0.00007285
8778	0.00007283
5697	0.00007280
9508	0.00007278
7717	0.00007272
7456	0.00007269
8364	0.00007269
2858	0.00007268
3777	0.00007267
1228	0.00007266
9691	0.00007265
7705	0.00007260
8033	0.00007260
5917	0.00007258
1402	0.00007257
7227	0.00007255
4308	0.00007253
8313	0.00007250
7013	0.00007249
4816	0.00007247
8893	0.00007245
4892	0.00007244
5896	0.00007238
4292	0.00007237
4582	0.00007236
2866	0.00007235
6919	0.00007232
4141	0.00007231
5245	0.00007229
8745	0.00007221
5463	0.00007217
6050	0.00007217
7906	0.00007213
687	0.00007211
5311	0.00007209
8404	0.00007209
8153	0.00007208
5426	0.00007207
2521	0.00007200
5441	0.00007199
6505	0.00007199
9640	0.00007198
2803	0.00007196
2898	0.00007194
7602	0.00007190
3833	0.00007189
8264	0.00007183
4675	0.00007180
6903	0.00007175
6752	0.00007173
9934	0.00007170
7394	0.00007167
4676	0.00007166
5728	0.00007166
7453	0.00007165
9945	0.00007165
8968	0.00007163
1150	0.00007156
9259	0.00007155
9816	0.00007153
9666	0.00007151
9757	0.00007151
5681	0.00007149
5772	0.00007149
7004	0.00007147
1654	0.00007146
3737	0.00007145
4024	0.00007143
7902	0.00007143
9168	0.00007131
349	0.00007130
4448	0.00007128
9572	0.00007126
9301	0.00007122
6218	0.00007121
8485	0.00007118
1669	0.00007114
8826	0.00007113
3669	0.00007109
5695	0.00007108
7747	0.00007107
5450	0.00007104
4709	0.00007102
1217	0.00007097
7463	0.00007096
2413	0.00007095
7655	0.00007095
4539	0.00007093
8979	0.00007087
5350	0.00007086
6689	0.00007085
8854	0.00007085
7322	0.00007079
4920	0.00007078
3456	0.00007072
9107	0.00007072
5706	0.00007071
5797	0.00007071
4291	0.00007070
5453	0.00007068
8587	0.00007068
5968	0.00007067
1592	0.00007066
4905	0.00007065
6253	0.00007064
9959	0.00007063
6325	0.00007060
4446	0.00007059
1529	0.00007052
8000	0.00007052
7136	0.00007044
7901	0.00007037
4251	0.00007036
7259	0.00007028
7351	0.00007024
6007	0.00007023
7845	0.00007023
9264	0.00007022
681	0.00007020
6960	0.00007019
1770	0.00007018
3175	0.00007018
2420	0.00007016
9823	0.00007015
5508	0.00007013
2063	0.00007012
1608	0.00007010
4361	0.00006998
9542	0.00006997
7518	0.00006995
6664	0.00006990
5288	0.00006989
6300	0.00006989
7576	0.00006987
1695	0.00006985
1180	0.00006984
4183	0.00006983
1482	0.00006982
1785	0.00006979
7637	0.00006978
4897	0.00006976
4893	0.00006975
4481	0.00006974
4594	0.00006974
5023	0.00006974
5957	0.00006972
3288	0.00006969
5637	0.00006965
3089	0.00006961
8272	0.00006960
8430	0.00006959
1752	0.00006958
7629	0.00006958
3483	0.00006951
3322	0.00006948
9035	0.00006948
3696	0.00006947
4437	0.00006942
2029	0.00006941
7937	0.00006938
6772	0.00006932
7047	0.00006931
9001	0.00006930
8237	0.00006928
5740	0.00006926
5013	0.00006924
8947	0.00006923
9979	0.00006920
3128	0.00006915
6888	0.00006908
3711	0.00006906
2588	0.00006905
3821	0.00006895
1523	0.00006889
1118	0.00006888
1761	0.00006888
9386	0.00006887
3561	0.00006886
2860	0.00006884
3543	0.00006882
4451	0.00006882
8846	0.00006882
5568	0.00006879
2758	0.00006878
5335	0.00006876
370	0.00006870
7162	0.00006870
9231	0.00006870
4064	0.00006868
7025	0.00006866
672	0.00006863
7757	0.00006861
9408	0.00006856
2342	0.00006855
7825	0.00006851
7233	0.00006848
9249	0.00006848
2876	0.00006846
8936	0.00006843
9859	0.00006840
1739	0.00006839
4381	0.00006839
7138	0.00006836
9905	0.00006835
3754	0.00006834
7336	0.00006834
9381	0.00006833
8872	0.00006831
645	0.00006828
6281	0.00006826
7509	0.00006826
3896	0.00006825
6845	0.00006825
6618	0.00006822
1903	0.00006819
1445	0.00006818
1573	0.00006813
5475	0.00006811
8575	0.00006808
8268	0.00006804
9882	0.00006804
4629	0.00006800
8619	0.00006798
901	0.00006797
2259	0.00006794
7398	0.00006794
6310	0.00006792
3789	0.00006791
9093	0.00006791
3806	0.00006789
4304	0.00006788
5863	0.00006780
7415	0.00006779
2159	0.00006776
1343	0.00006775
3910	0.00006775
9530	0.00006775
4590	0.00006773
7867	0.00006773
8143	0.00006771
9466	0.00006765
3441	0.00006764
674	0.00006763
7157	0.00006763
5112	0.00006754
6177	0.00006754
7439	0.00006751
1353	0.00006749
6289	0.00006749
6497	0.00006749
6893	0.00006749
8422	0.00006749
7526	0.00006745
2098	0.00006743
5557	0.00006743
2096	0.00006741
3857	0.00006740
7827	0.00006739
7881	0.00006738
6690	0.00006737
6399	0.00006727
7928	0.00006726
6686	0.00006725
2951	0.00006723
4316	0.00006722
917	0.00006721
5061	0.00006720
7112	0.00006718
7736	0.00006718
9633	0.00006718
2535	0.00006717
5413	0.00006717
1878	0.00006716
7756	0.00006714
8210	0.00006714
8466	0.00006713
8706	0.00006710
8119	0.00006706
3649	0.00006704
8536	0.00006704
3387	0.00006703
5621	0.00006700
8015	0.00006697
750	0.00006694
4931	0.00006693
2249	0.00006691
9434	0.00006691
4678	0.00006689
9689	0.00006684
5709	0.00006682
5694	0.00006678
9269	0.00006675
5539	0.00006672
7340	0.00006664
272	0.00006661
860	0.00006661
5468	0.00006660
6535	0.00006660
3376	0.00006657
6389	0.00006656
5018	0.00006653
9899	0.00006651
5255	0.00006647
7850	0.00006646
2002	0.00006644
4603	0.00006640
4069	0.00006639
3533	0.00006637
6705	0.00006636
7379	0.00006634
4472	0.00006630
8577	0.00006630
2599	0.00006629
3037	0.00006623
7192	0.00006623
7493	0.00006623
5591	0.00006618
8739	0.00006614
9232	0.00006614
2840	0.00006612
7616	0.00006609
7942	0.00006605
5447	0.00006602
1827	0.00006600
5403	0.00006600
8816	0.00006597
9295	0.00006595
5569	0.00006593
462	0.00006592
8632	0.00006590
5466	0.00006589
6635	0.00006587
3404	0.00006586
8726	0.00006586
2498	0.00006585
5653	0.00006582
4011	0.00006575
3794	0.00006570
2228	0.00006567
2979	0.00006567
8894	0.00006567
9900	0.00006565
6193	0.00006559
1640	0.00006556
1389	0.00006552
9282	0.00006550
6411	0.00006548
6359	0.00006542
2893	0.00006540
5995	0.00006537
6665	0.00006537
2183	0.00006536
8334	0.00006536
4981	0.00006533
1745	0.00006530
3644	0.00006530
5428	0.00006527
6104	0.00006521
8495	0.00006520
9095	0.00006520
6637	0.00006519
1411	0.00006517
3605	0.00006509
6515	0.00006509
8431	0.00006509
6328	0.00006504
3588	0.00006501
9178	0.00006496
8631	0.00006490
9195	0.00006488
9795	0.00006482
8679	0.00006479
8306	0.00006478
1965	0.00006477
2950	0.00006476
4942	0.00006470
8374	0.00006470
4189	0.00006469
5544	0.00006467
8168	0.00006467
525	0.00006463
1063	0.00006461
4529	0.00006461
8534	0.00006460
9982	0.00006460
5219	0.00006458
1559	0.00006457
1840	0.00006457
7059	0.00006457
1644	0.00006454
3397	0.00006452
4688	0.00006452
1044	0.00006451
9622	0.00006451
8942	0.00006446
5689	0.00006443
5583	0.00006442
4076	0.00006441
5701	0.00006440
6230	0.00006440
2536	0.00006439
9142	0.00006438
6761	0.00006433
1234	0.00006428
7955	0.00006428
274	0.00006427
4494	0.00006424
6387	0.00006424
7862	0.00006422
6352	0.00006421
6585	0.00006421
862	0.00006421
9651	0.00006419
8889	0.00006416
9241	0.00006415
1460	0.00006412
3461	0.00006412
1877	0.00006411
9094	0.00006409
4569	0.00006406
2095	0.00006405
7771	0.00006400
6474	0.00006398
8911	0.00006398
9177	0.00006395
391	0.00006392
9352	0.00006390
9465	0.00006385
5070	0.00006381
4057	0.00006380
7485	0.00006379
3575	0.00006373
6237	0.00006370
8789	0.00006369
5696	0.00006368
5154	0.00006367
7774	0.00006367
8420	0.00006366
3240	0.00006359
5165	0.00006359
1931	0.00006356
4373	0.00006356
6076	0.00006356
8965	0.00006356
3367	0.00006355
9683	0.00006353
3615	0.00006352
1264	0.00006351
4283	0.00006351
8662	0.00006350
6599	0.00006349
1659	0.00006348
9815	0.00006348
2615	0.00006343
4571	0.00006343
1075	0.00006342
8807	0.00006339
1210	0.00006334
2829	0.00006333
9978	0.00006332
282	0.00006331
8705	0.00006330
2088	0.00006329
2354	0.00006326
3439	0.00006325
6755	0.00006324
6698	0.00006323
7003	0.00006322
6201	0.00006321
7977	0.00006320
7777	0.00006313
1035	0.00006312
3403	0.00006312
9559	0.00006309
7516	0.00006307
1895	0.00006304
8829	0.00006301
3360	0.00006300
4086	0.00006299
4013	0.00006298
8355	0.00006298
7505	0.00006297
8174	0.00006296
9503	0.00006296
9385	0.00006294
2310	0.00006292
8949	0.00006291
1657	0.00006289
8472	0.00006285
2863	0.00006283
5011	0.00006283
8503	0.00006279
6931	0.00006278
5485	0.00006277
6557	0.00006273
5452	0.00006268
9794	0.00006268
3138	0.00006266
3203	0.00006264
2033	0.00006261
9333	0.00006259
6096	0.00006253
2395	0.00006247
9022	0.00006246
6163	0.00006245
5150	0.00006242
4089	0.00006239
417	0.00006238
5334	0.00006232
8202	0.00006232
4848	0.00006231
6112	0.00006231
9348	0.00006227
4376	0.00006224
6216	0.00006222
6961	0.00006222
6925	0.00006220
9097	0.00006218
9591	0.00006217
8748	0.00006214
7975	0.00006213
6272	0.00006207
7944	0.00006204
3055	0.00006198
8038	0.00006197
3677	0.00006194
3656	0.00006189
7208	0.00006188
7388	0.00006187
2005	0.00006186
9141	0.00006185
5934	0.00006181
8671	0.00006179
6011	0.00006177
6138	0.00006177
2682	0.00006175
6537	0.00006175
9594	0.00006175
9407	0.00006174
4003	0.00006172
7723	0.00006170
5874	0.00006168
2187	0.00006165
3594	0.00006165
4476	0.00006165
